DISTRICT_NAME,HOSP_NAME,CATEGORY_NAME,SEX,Mortality
Prakasam,Krishna Institute of Medical Sciences Bollineni Hospital Nellore,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,Krishna Institute of Medical Sciences Bollineni Hospital Nellore,PEDIATRICS,Male(Child),100.0
Prakasam,Krishna Institute of Medical Sciences Bollineni Hospital Nellore,POLY TRAUMA,Female,0.0
Prakasam,Krishna Institute of Medical Sciences Bollineni Hospital Nellore,GASTROENTEROLOGY,Male,0.0
Prakasam,M.N.J.Hospitals,RADIATION ONCOLOGY,Female(Child),0.0
Prakasam,M.N.J.Hospitals,RADIATION ONCOLOGY,Male,0.0
Prakasam,M.N.J.Hospitals,SURGICAL ONCOLOGY,Female,0.0
Prakasam,Manipal Health Enterprises PVT LTD,GENITO URINARY SURGERIES,Male,0.0
Prakasam,Manipal Health Enterprises PVT LTD,MEDICAL ONCOLOGY,Female,0.0
Prakasam,Manipal Health Enterprises PVT LTD,MEDICAL ONCOLOGY,Male,0.0
Prakasam,Manipal Health Enterprises PVT LTD,NEPHROLOGY,Male,100.0
Prakasam,Manipal Health Enterprises PVT LTD,NEUROSURGERY,Female,0.0
Prakasam,Manipal Health Enterprises PVT LTD,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Prakasam,Manipal Health Enterprises PVT LTD,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,Manipal Health Enterprises PVT LTD,RADIATION ONCOLOGY,Female,0.0
Prakasam,Manipal Health Enterprises PVT LTD,RADIATION ONCOLOGY,Male,0.0
Prakasam,Max Cure Hospitals a unit of Sahrudaya Health Care Pvt. Ltd.,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,Manipal Health Enterprises PVT LTD,GASTROENTEROLOGY,Male,0.0
Prakasam,Max Cure Hospitals a unit of Sahrudaya Health Care Pvt. Ltd.,CARDIOLOGY,Female,0.0
Prakasam,Max Cure Hospitals a unit of Sahrudaya Health Care Pvt. Ltd.,NEPHROLOGY,Male,0.0
Prakasam,Medicare Hospitals,ENT  SURGERY,Male,0.0
Prakasam,Medicare Hospitals,GENITO URINARY SURGERIES,Female,0.0
Prakasam,Medicare Hospitals,GENITO URINARY SURGERIES,Male,0.0
Prakasam,Medicare Hospitals,POLY TRAUMA,Female,0.0
Prakasam,Medicare Hospitals,POLY TRAUMA,Male,0.0
Prakasam,Medivision Eye Care Centre Private Limited Company,OPHTHALMOLOGY  SURGERY,Male(Child),0.0
Prakasam,Medwin Hospitals,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Prakasam,Govt Fever Hospital,PULMONOLOGY,Male,0.0
Prakasam,Medwin Hospitals,CARDIAC AND CARDIOTHORACIC SURGERY,Male,100.0
Prakasam,Max Cure Hospitals a unit of Sahrudaya Health Care Pvt. Ltd.,CARDIOLOGY,Male,0.0
Prakasam,Krishna Institute Of Medical Sciences Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,Manipal Health Enterprises PVT LTD,ENT  SURGERY,Male(Child),0.0
Prakasam,Manipal Health Enterprises PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,M.N.J.Hospitals,SURGICAL ONCOLOGY,Male,0.0
Prakasam,MADHAVA HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Prakasam,MADHAVA HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,MADHAVA HOSPITAL,POLY TRAUMA,Female,0.0
Prakasam,MAHA HOSPITAL A MULTY SUPER SPECIALITY ,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,MCH ongole,GYNAECOLOGY AND OBSTETRICS  SURGERY,Female,0.0
Prakasam,MCH ongole,PEDIATRICS,Female(Child),0.0
Prakasam,MCH ongole,PEDIATRICS,Male(Child),0.0
Prakasam,METRO SUPERSPECIALITY HOSPITALS,GENITO URINARY SURGERIES,Male(Child),0.0
Prakasam,METRO SUPERSPECIALITY HOSPITALS,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Prakasam,Manipal Health Enterprises PVT LTD,ENT  SURGERY,Male,0.0
Prakasam,MOTHER THERESA MULTI SPECIALITY ,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Prakasam,MOTHER THERESA MULTI SPECIALITY ,PEDIATRIC SURGERIES,Male(Child),0.0
Prakasam,MOTHER THERESA MULTI SPECIALITY ,PEDIATRICS,Female(Child),100.0
Prakasam,MOTHER THERESA MULTI SPECIALITY ,PEDIATRICS,Male(Child),0.0
Prakasam,MOTHER THERESA MULTI SPECIALITY ,POLY TRAUMA,Female,0.0
Prakasam,MOTHER THERESA MULTI SPECIALITY ,POLY TRAUMA,Male,0.0
Prakasam,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,CARDIOLOGY,Male,0.0
Prakasam,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,GENITO URINARY SURGERIES,Male,0.0
Prakasam,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,NEPHROLOGY,Male,0.0
Prakasam,Manipal Health Enterprises PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Prakasam,MOTHER THERESA MULTI SPECIALITY ,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,Krishna Institute Of Medical Sciences Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Female(Child),0.0
Prakasam,METRO SUPERSPECIALITY HOSPITALS,NEUROSURGERY,Female,100.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,PULMONOLOGY,Male,100.0
Prakasam,Gowri Gopal Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,Gowri Gopal Hospital,CARDIOLOGY,Female,0.0
Prakasam,Gowri Gopal Hospital,CARDIOLOGY,Male,0.0
Prakasam,Guntur Cancer Care Centre Limited,MEDICAL ONCOLOGY,Female,0.0
Prakasam,Guntur Cancer Care Centre Limited,MEDICAL ONCOLOGY,Male,0.0
Prakasam,Guntur Cancer Care Centre Limited,RADIATION ONCOLOGY,Female,0.0
Prakasam,Guntur Cancer Care Centre Limited,RADIATION ONCOLOGY,Male,0.0
Prakasam,Guntur Cancer Care Centre Limited,SURGICAL ONCOLOGY,Female,0.0
Prakasam,Guntur Cancer Care Centre Limited,SURGICAL ONCOLOGY,Male,0.0
Prakasam,HCG Curie City Cancer Centre Health Care Global Enterprises Ltd,RADIATION ONCOLOGY,Female,0.0
Prakasam,Gowri Gopal Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Prakasam,HCG Curie City Cancer Centre Health Care Global Enterprises Ltd,RADIATION ONCOLOGY,Male,0.0
Prakasam,HCG Mnr Curie Cancer Centre Health Care Global Enterprises Ltd,MEDICAL ONCOLOGY,Male,0.0
Prakasam,HCG Mnr Curie Cancer Centre Health Care Global Enterprises Ltd,RADIATION ONCOLOGY,Female,100.0
Prakasam,HCG Mnr Curie Cancer Centre Health Care Global Enterprises Ltd,RADIATION ONCOLOGY,Male,100.0
Prakasam,HCG Mnr Curie Cancer Centre Health Care Global Enterprises Ltd,SURGICAL ONCOLOGY,Female,0.0
Prakasam,HCG Mnr Curie Cancer Centre Health Care Global Enterprises Ltd,SURGICAL ONCOLOGY,Male,0.0
Prakasam,HEALTH HOSPITALSL.G Medical specialities,NEPHROLOGY,Female,0.0
Prakasam,Heart Care Centre,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Prakasam,Heart Care Centre,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,Heart Care Centre,CARDIOLOGY,Male,0.0
Prakasam,Help Hospitals Pvt Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Prakasam,HCG Mnr Curie Cancer Centre Health Care Global Enterprises Ltd,MEDICAL ONCOLOGY,Female,0.0
Prakasam,Help Hospitals Pvt Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Male,100.0
Prakasam,Govt. Genl. And Chest Hospital ,PULMONOLOGY,Male,0.0
Prakasam,Govt. General Hospital- Vijayawada,POLY TRAUMA,Male(Child),0.0
Prakasam,Govt General Hospital Kurnool,CRITICAL CARE,Male,100.0
Prakasam,Govt General Hospital Kurnool,DERMATOLOGY,Female,0.0
Prakasam,King George Hospital,SURGICAL ONCOLOGY,Female,0.0
Prakasam,Govt General Hospital Kurnool,ENT  SURGERY,Male,0.0
Prakasam,Govt General Hospital Kurnool,GASTROENTEROLOGY,Male,0.0
Prakasam,Govt General Hospital Kurnool,GENERAL MEDICINE,Female,0.0
Prakasam,Govt General Hospital Kurnool,GENERAL SURGERY,Female,0.0
Prakasam,Govt General Hospital Kurnool,GENERAL SURGERY,Male,0.0
Prakasam,Govt General Hospital Kurnool,NEPHROLOGY,Female,0.0
Prakasam,Govt General Hospital Kurnool,NEUROLOGY,Female,0.0
Prakasam,Govt. General Hospital- Vijayawada,PULMONOLOGY,Male,0.0
Prakasam,Govt General Hospital Kurnool,NEUROLOGY,Male,0.0
Prakasam,Govt General Hospital Kurnool,PEDIATRIC SURGERIES,Male(Child),0.0
Prakasam,Govt General Hospital Kurnool,PEDIATRICS,Male(Child),0.0
Prakasam,Govt General Hospital Kurnool,PLASTIC SURGERY,Male(Child),0.0
Prakasam,Govt General Hospital Kurnool,POLY TRAUMA,Female,0.0
Prakasam,Govt General Hospital Kurnool,POLY TRAUMA,Male,0.0
Prakasam,Govt. General Hospital- Vijayawada,ENT  SURGERY,Female,0.0
Prakasam,Govt. General Hospital- Vijayawada,ENT  SURGERY,Male(Child),0.0
Prakasam,Govt. General Hospital- Vijayawada,GENERAL SURGERY,Male,0.0
Prakasam,Govt. General Hospital- Vijayawada,NEPHROLOGY,Male,100.0
Prakasam,Govt. General Hospital- Vijayawada,POLY TRAUMA,Male,0.0
Prakasam,Govt General Hospital Kurnool,NEUROSURGERY,Male,0.0
Prakasam,Help Hospitals Pvt Ltd,CARDIOLOGY,Female,0.0
Prakasam,Govt. General Hospital- Vijayawada,PLASTIC SURGERY,Female(Child),0.0
Prakasam,Help Hospitals Pvt Ltd,GENITO URINARY SURGERIES,Male,0.0
Prakasam,Kandukuri Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,Kandukuri Hospital,POLY TRAUMA,Female,0.0
Prakasam,Kandukuri Hospital,POLY TRAUMA,Male,0.0
Prakasam,Kandukuri Hospital,POLY TRAUMA,Male(Child),0.0
Prakasam,Karumuri Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Prakasam,Karumuri Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,Karumuri Hospital,CARDIOLOGY,Female,0.0
Prakasam,Karumuri Hospital,CARDIOLOGY,Male,0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,CARDIAC AND CARDIOTHORACIC SURGERY,Female,100.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,CARDIOLOGY,Female,0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,CARDIOLOGY,Male,100.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,ENT  SURGERY,Female,0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,ENT  SURGERY,Male(Child),0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,GENERAL SURGERY,Male,0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,NEPHROLOGY,Female,50.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,NEPHROLOGY,Male,100.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,NEUROSURGERY,Female,0.0
Prakasam,Help Hospitals Pvt Ltd,CARDIOLOGY,Male,0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,POLY TRAUMA,Male,0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,Kandukuri Hospital,GENITO URINARY SURGERIES,Male,0.0
Prakasam,Kandukuri Hospital,GENITO URINARY SURGERIES,Female,0.0
Prakasam,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,CARDIAC AND CARDIOTHORACIC SURGERY,Male,50.0
Prakasam,Jayabharat Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,Hyma Hospital ,POLY TRAUMA,Male,0.0
Prakasam,Ircs Cancer Hospital Indian Red Cross Society Cancer Hospital,MEDICAL ONCOLOGY,Female,0.0
Prakasam,Kandukuri Hospital,GENERAL SURGERY,Male,0.0
Prakasam,Ircs Cancer Hospital Indian Red Cross Society Cancer Hospital,MEDICAL ONCOLOGY,Male,0.0
Prakasam,Ircs Cancer Hospital Indian Red Cross Society Cancer Hospital,RADIATION ONCOLOGY,Female,0.0
Prakasam,Ircs Cancer Hospital Indian Red Cross Society Cancer Hospital,RADIATION ONCOLOGY,Male,0.0
Prakasam,Jayabharat Hospital,NEPHROLOGY,Male,0.0
Prakasam,KAMINENI HOSPITAL,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,KAMINENI HOSPITAL,NEPHROLOGY,Male,0.0
Prakasam,KAMINENI HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Prakasam,INDO US SUPERSPECIALITY HOSPITAL,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,KIMS (Krishna Institute of Medical Sciences Ltd) Rajahmundry,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,Kandukuri Hospital,GENERAL SURGERY,Female,0.0
Prakasam,Kala Hospitals P Ltd,NEPHROLOGY,Male,0.0
Prakasam,Kamala Hospital and Research Centre for Thalassemia and Sickle Cell Patients,GENERAL MEDICINE,Male,0.0
Prakasam,Kamala Hospital and Research Centre for Thalassemia and Sickle Cell Patients,PEDIATRICS,Female(Child),0.0
Prakasam,Kamineni Oncology Private Limited,RADIATION ONCOLOGY,Male,0.0
Prakasam,Kamala Hospital and Research Centre for Thalassemia and Sickle Cell Patients,PEDIATRICS,Male(Child),0.0
Prakasam,Kamineni Hospitals Pvt Ltd ,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Prakasam,Hyma Hospital ,GENITO URINARY SURGERIES,Male,0.0
Prakasam,KIMS (Krishna Institute of Medical Sciences Ltd) Rajahmundry,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Prakasam,Kamineni Hospitals Pvt Ltd ,CARDIOLOGY,Female,0.0
Srikakulam,Nims Hospitals,SURGICAL GASTRO ENTEROLOGY,Male,0.0
Srikakulam,Nri Academyof Sciences,NEPHROLOGY,Male,0.0
Srikakulam,Nri General Hospital,GYNAECOLOGY AND OBSTETRICS  SURGERY,Female,0.0
Srikakulam,Nri General Hospital,OPHTHALMOLOGY  SURGERY,Female,0.0
Srikakulam,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Srikakulam,Nri General Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Srikakulam,Nri General Hospital,PULMONOLOGY,Male,0.0
Srikakulam,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Srikakulam,Nims Hospitals,PULMONOLOGY,Female,0.0
Srikakulam,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,GENITO URINARY SURGERIES,Male,0.0
Srikakulam,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,NEPHROLOGY,Female,100.0
Srikakulam,Nri General Hospital,OPHTHALMOLOGY  SURGERY,Male,0.0
Srikakulam,Niloufer Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,Female(Child),0.0
Srikakulam,Nims Hospitals,MEDICAL ONCOLOGY,Male,0.0
Srikakulam,Nims Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Srikakulam,Nims Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Srikakulam,Nims Hospitals,NEUROSURGERY,Female(Child),0.0
Srikakulam,Nims Hospitals,NEUROLOGY,Male,0.0
Srikakulam,Nims Hospitals,NEPHROLOGY,Male,0.0
Srikakulam,Nims Hospitals,NEPHROLOGY,Female,0.0
Srikakulam,Nims Hospitals,MEDICAL ONCOLOGY,Male(Child),0.0
Srikakulam,Nims Hospitals,MEDICAL ONCOLOGY,Female(Child),0.0
Srikakulam,Nims Hospitals,MEDICAL ONCOLOGY,Female,0.0
Srikakulam,Nims Hospitals,GENITO URINARY SURGERIES,Male,0.0
Srikakulam,Nims Hospitals,CARDIAC AND CARDIOTHORACIC SURGERY,Female(Child),100.0
Srikakulam,Nikitha Hospital,POLY TRAUMA,Male,0.0
Srikakulam,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,NEPHROLOGY,Male,0.0
Srikakulam,Niloufer Hospital,PEDIATRICS,Male(Child),0.0
Srikakulam,Nims Hospitals,POLY TRAUMA,Female,0.0
Srikakulam,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Srikakulam,Queens Nri Hospitals,MEDICAL ONCOLOGY,Male,0.0
Srikakulam,Osmania General Hospital ,GENERAL MEDICINE,Male,0.0
Srikakulam,Queens Nri Hospitals,POLY TRAUMA,Male,0.0
Srikakulam,Queens Nri Hospitals,RADIATION ONCOLOGY,Female,0.0
Srikakulam,Nikitha Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Srikakulam,Queens Nri Hospitals,RADIATION ONCOLOGY,Male,0.0
Srikakulam,Queens Nri Hospitals,POLY TRAUMA,Female,0.0
Srikakulam,Queens Nri Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Srikakulam,Queens Nri Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Srikakulam,Queens Nri Hospitals,NEUROSURGERY,Male,0.0
Srikakulam,Queens Nri Hospitals,NEUROSURGERY,Female,0.0
Srikakulam,Queens Nri Hospitals,NEPHROLOGY,Male,20.0
Srikakulam,Queens Nri Hospitals,NEPHROLOGY,Female,100.0
Srikakulam,Queens Nri Hospitals,MEDICAL ONCOLOGY,Female,0.0
Srikakulam,Queens Nri Hospitals,GENITO URINARY SURGERIES,Male,0.0
Srikakulam,Queens Nri Hospitals,GENERAL SURGERY,Male,0.0
Srikakulam,Queens Nri Hospitals,CRITICAL CARE,Male,100.0
Srikakulam,Queens Nri Hospitals,CARDIOLOGY,Male,0.0
Srikakulam,Queens Nri Hospitals,CARDIOLOGY,Female,0.0
Srikakulam,Queens Nri Hospitals,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Srikakulam,Queens Nri Hospitals,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Srikakulam,Quality Care India Ltd Care Hospitals Banjarahills,CARDIAC AND CARDIOTHORACIC SURGERY,Male(Child),0.0
Srikakulam,Prime Hospitals,POLY TRAUMA,Female,0.0
Srikakulam,Prime Hospitals,GENITO URINARY SURGERIES,Female,0.0
Srikakulam,Pinnacle Hospitals India Pvt Ltd,NEUROSURGERY,Male,0.0
Srikakulam,Pinnacle Hospitals India Pvt Ltd,NEPHROLOGY,Male,0.0
Srikakulam,Pinnacle Hospitals India Pvt Ltd,GENITO URINARY SURGERIES,Female,0.0
Srikakulam,Pinnacle Hospitals India Pvt Ltd,GASTROENTEROLOGY,Male,0.0
Srikakulam,Osmania General Hospital ,POLY TRAUMA,Male,0.0
Srikakulam,Osmania General Hospital ,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Srikakulam,Osmania General Hospital ,NEUROSURGERY,Female,0.0
Srikakulam,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,PEDIATRIC SURGERIES,Male(Child),0.0
Srikakulam,Nikitha Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Srikakulam,M.N.J.Hospitals,MEDICAL ONCOLOGY,Male(Child),0.0
Srikakulam,Narayana Medical College Hospital,POLY TRAUMA,Male,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,NEUROLOGY,Male,100.0
Srikakulam,Maharajah Institute Of Medical Sciences,NEUROLOGY,Female,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,NEPHROLOGY,Male,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,NEPHROLOGY,Female,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,GENITO URINARY SURGERIES,Male,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,ENT  SURGERY,Male,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,ENT  SURGERY,Female,0.0
Srikakulam,MUVVA GOPALA HOSPITALS PVT LTD,PEDIATRICS,Female(Child),0.0
Srikakulam,MALLAREDDY HOSPITAL,GENITO URINARY SURGERIES,Female,0.0
Srikakulam,M.N.J.Hospitals,SURGICAL ONCOLOGY,Male,100.0
Srikakulam,M.N.J.Hospitals,RADIATION ONCOLOGY,Male,0.0
Srikakulam,M.N.J.Hospitals,RADIATION ONCOLOGY,Female,0.0
Srikakulam,M.N.J.Hospitals,MEDICAL ONCOLOGY,Male,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,OPHTHALMOLOGY  SURGERY,Female,0.0
Srikakulam,M.N.J.Hospitals,MEDICAL ONCOLOGY,Female(Child),0.0
Srikakulam,M V S Accident Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,POLY TRAUMA,Male(Child),0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,POLY TRAUMA,Male,0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,POLY TRAUMA,Female(Child),0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,POLY TRAUMA,Female,0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male(Child),0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,NEUROLOGY,Male,0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,NEUROLOGY,Female,0.0
Srikakulam,Queens Nri Hospitals,SURGICAL ONCOLOGY,Female,0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,GYNAECOLOGY AND OBSTETRICS  SURGERY,Female,0.0
Srikakulam,M S Baggu Sarojini Devi Hospital,GENERAL SURGERY,Male,0.0
Srikakulam,M.N.J.Hospitals,MEDICAL ONCOLOGY,Female,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,PEDIATRICS,Male(Child),0.0
Srikakulam,Maharajah Institute Of Medical Sciences,POLY TRAUMA,Female,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,POLY TRAUMA,Male,0.0
Srikakulam,Narayana Medical College Hospital,NEPHROLOGY,Male,0.0
Srikakulam,Mythri Hospital Chanda Nagar,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Srikakulam,Mythri Hospital Chanda Nagar,GENITO URINARY SURGERIES,Male,0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,PEDIATRIC SURGERIES,Male(Child),0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,NEUROSURGERY,Male(Child),0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,NEPHROLOGY,Male,0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,NEPHROLOGY,Female,0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,GENITO URINARY SURGERIES,Male,100.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,GENITO URINARY SURGERIES,Female,0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,ENT  SURGERY,Male,0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,CARDIOLOGY,Male,0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,CARDIOLOGY,Female(Child),0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,CARDIAC AND CARDIOTHORACIC SURGERY,Male(Child),50.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Srikakulam,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Srikakulam,Ms Mahatma Gandhi Cancer Hospital and Research Institute,SURGICAL ONCOLOGY,Male,0.0
Srikakulam,Ms Mahatma Gandhi Cancer Hospital and Research Institute,SURGICAL ONCOLOGY,Female,0.0
Srikakulam,Ms Mahatma Gandhi Cancer Hospital and Research Institute,RADIATION ONCOLOGY,Male,0.0
Srikakulam,Ms Mahatma Gandhi Cancer Hospital and Research Institute,RADIATION ONCOLOGY,Female,0.0
Srikakulam,Ms Mahatma Gandhi Cancer Hospital and Research Institute,MEDICAL ONCOLOGY,Male,0.0
Srikakulam,Ms Mahatma Gandhi Cancer Hospital and Research Institute,MEDICAL ONCOLOGY,Female,0.0
Srikakulam,Max Cure Hospitals a unit of Sahrudaya Health Care Pvt. Ltd.,CARDIOLOGY,Male,0.0
Srikakulam,Max Cure Hospitals a unit of Sahrudaya Health Care Pvt. Ltd.,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Srikakulam,Manipal Health Enterprises PVT LTD,GENITO URINARY SURGERIES,Male,0.0
Srikakulam,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,GENITO URINARY SURGERIES,Male,0.0
Srikakulam,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Srikakulam,Maharajah Institute Of Medical Sciences,PULMONOLOGY,Male,100.0
Srikakulam,Maharajah Institute Of Medical Sciences,PULMONOLOGY,Female,100.0
Srikakulam,Narayana Medical College Hospital,PULMONOLOGY,Male,0.0
Srikakulam,Queens Nri Hospitals,SURGICAL ONCOLOGY,Male,0.0
Srikakulam,"Tirumala Multi Speciality Hospitals (India )Pvt. Ltd., Vizianagaram",CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Srikakulam,Ramdevrao Hospital,NEPHROLOGY,Female,0.0
Srikakulam,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,GASTROENTEROLOGY,Female,0.0
Srikakulam,Surya Sri Hospital Private Ltd.,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
